pickupArea,Percentage
1,0.0
2,0.1
3,0.2
4,0.0
5,0.0
6,0.8
7,0.99
8,17.5
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.2
15,0.0
16,0.3
17,0.0
18,0.0
19,0.0
20,0.1
21,0.1
22,0.2
23,0.0
24,1.19
25,0.2
26,0.0
27,0.2
28,19.68
29,0.5
30,1.59
31,1.19
32,23.16
33,4.47
34,0.89
35,0.89
36,0.1
37,0.0
38,0.5
39,0.0
40,0.0
41,0.1
42,0.7
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,17.89
57,0.0
58,0.3
59,0.4
60,0.5
61,0.3
62,0.0
63,0.3
64,0.0
65,0.0
66,0.1
67,0.2
68,0.0
69,0.1
70,0.1
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,3.78
77,0.2
