dropArea,Percentage
1,0.09
2,0.09
3,0.62
4,0.0
5,0.62
6,2.56
7,3.79
8,21.6
9,0.0
10,0.0
11,1.41
12,0.0
13,0.0
14,0.09
15,0.35
16,0.88
17,0.0
18,0.0
19,0.0
20,0.18
21,0.35
22,3.09
23,0.35
24,43.74
25,0.09
26,0.09
27,0.18
28,8.11
29,0.0
30,0.0
31,0.71
32,8.47
33,0.79
34,0.09
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.44
57,0.0
58,0.0
59,0.09
60,0.0
61,0.09
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,0.88
77,0.18
