pickupArea,Percentage
1,0.64
2,0.98
3,0.44
4,0.51
5,0.81
6,4.29
7,3.48
8,7.8
9,0.03
10,0.61
11,3.48
12,0.17
13,0.17
14,4.83
15,6.89
16,6.25
17,0.61
18,0.34
19,9.69
20,2.23
21,4.56
22,8.54
23,2.63
24,4.39
25,1.05
26,0.0
27,0.61
28,5.5
29,0.17
30,0.2
31,0.07
32,6.72
33,0.68
34,0.27
35,0.07
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.1
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.76
57,0.03
58,0.07
59,0.07
60,0.03
61,0.1
62,0.03
63,0.0
64,0.1
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,7.56
77,0.47
