dropArea,Percentage
1,1.07
2,0.07
3,0.66
4,0.11
5,0.04
6,0.85
7,0.48
8,6.3
9,0.0
10,0.0
11,0.04
12,0.04
13,0.04
14,0.0
15,0.07
16,0.26
17,0.0
18,0.04
19,0.15
20,0.0
21,0.11
22,0.41
23,0.29
24,1.25
25,1.58
26,0.81
27,0.63
28,9.51
29,1.29
30,0.22
31,1.95
32,5.16
33,4.38
34,1.4
35,0.99
36,0.29
37,0.88
38,2.1
39,0.29
40,0.22
41,2.73
42,1.07
43,1.88
44,1.4
45,0.85
46,0.66
47,0.04
48,0.33
49,1.18
50,0.63
51,1.36
52,0.07
53,0.63
54,0.29
55,0.04
56,2.95
57,0.41
58,0.74
59,0.63
60,0.41
61,0.37
62,0.18
63,0.37
64,0.63
65,0.88
66,1.88
67,0.7
68,1.99
69,1.95
70,6.23
71,2.62
72,1.73
73,1.77
74,0.18
75,0.66
76,1.25
77,0.81
78,13.52
