pickupArea,Percentage
1,0.05
2,0.01
3,0.34
4,0.06
5,0.06
6,5.14
7,5.64
8,34.09
9,0.0
10,0.01
11,0.01
12,0.0
13,0.01
14,0.04
15,0.01
16,0.04
17,0.0
18,0.0
19,0.02
20,0.0
21,0.09
22,0.24
23,0.0
24,0.67
25,0.01
26,0.0
27,0.0
28,5.81
29,0.0
30,0.0
31,0.01
32,22.25
33,0.71
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.01
41,0.04
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,3.27
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.02
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,18.0
77,0.29
78,3.03
