Date,Count
2019-01-01,29
2019-01-02,57
2019-01-03,59
2019-01-04,45
2019-01-05,38
2019-01-06,40
2019-01-07,47
2019-01-08,49
2019-01-09,64
2019-01-10,73
2019-01-11,65
2019-01-12,50
2019-01-13,31
2019-01-14,71
2019-01-15,48
2019-01-16,54
2019-01-17,65
2019-01-18,59
2019-01-19,37
2019-01-20,37
2019-01-21,31
2019-01-22,54
2019-01-23,68
2019-01-24,60
2019-01-25,58
2019-01-26,28
2019-01-27,34
2019-01-28,60
2019-01-29,64
2019-01-30,31
2019-01-31,66
2019-02-01,80
2019-02-02,42
2019-02-03,48
2019-02-04,60
2019-02-05,53
2019-02-06,54
2019-02-07,72
2019-02-08,60
2019-02-09,40
2019-02-10,49
2019-02-11,47
2019-02-12,62
2019-02-13,73
2019-02-14,64
2019-02-15,69
2019-02-16,64
2019-02-17,52
2019-02-18,39
2019-02-19,52
2019-02-20,61
2019-02-21,65
2019-02-22,73
2019-02-23,41
2019-02-24,32
2019-02-25,54
2019-02-26,55
2019-02-27,63
2019-02-28,61
2019-03-01,79
2019-03-02,47
2019-03-03,63
2019-03-04,68
2019-03-05,72
2019-03-06,73
2019-03-07,65
2019-03-08,56
2019-03-09,32
2019-03-10,46
2019-03-11,82
2019-03-12,71
2019-03-13,62
2019-03-14,72
2019-03-15,58
2019-03-16,60
2019-03-17,52
2019-03-18,56
2019-03-19,66
2019-03-20,57
2019-03-21,62
2019-03-22,73
2019-03-23,59
2019-03-24,53
2019-03-25,57
2019-03-26,51
2019-03-27,58
2019-03-28,52
2019-03-29,57
2019-03-30,42
2019-03-31,45
2019-04-01,84
2019-04-02,61
2019-04-03,59
2019-04-04,64
2019-04-05,71
2019-04-06,32
2019-04-07,12
2019-04-08,13
2019-04-09,30
2019-04-10,17
2019-04-11,10
2019-04-12,21
2019-04-13,35
2019-04-14,48
2019-04-15,59
2019-04-16,56
2019-04-17,57
2019-04-18,52
2019-04-19,66
2019-04-20,51
2019-04-21,48
2019-04-22,52
2019-04-23,57
2019-04-24,55
2019-04-25,51
2019-04-26,67
2019-04-27,39
2019-04-28,40
2019-04-29,65
2019-04-30,74
2019-05-01,89
2019-05-02,82
2019-05-03,91
2019-05-04,58
2019-05-05,57
2019-05-06,58
2019-05-07,69
2019-05-08,66
2019-05-09,68
2019-05-10,86
2019-05-11,50
2019-05-12,45
2019-05-13,59
2019-05-14,67
2019-05-15,71
2019-05-16,59
2019-05-17,68
2019-05-18,50
2019-05-19,41
2019-05-20,78
2019-05-21,79
2019-05-22,76
2019-05-23,58
2019-05-24,73
2019-05-25,44
2019-05-26,45
2019-05-27,22
2019-05-28,58
2019-05-29,56
2019-05-30,79
2019-05-31,82
2019-06-01,77
2019-06-02,57
2019-06-03,87
2019-06-04,77
2019-06-05,80
2019-06-06,71
2019-06-07,83
2019-06-08,41
2019-06-09,58
2019-06-10,52
2019-06-11,58
2019-06-12,65
2019-06-13,54
2019-06-14,53
2019-06-15,49
2019-06-16,42
2019-06-17,54
2019-06-18,69
2019-06-19,73
2019-06-20,52
2019-06-21,72
2019-06-22,41
2019-06-23,32
2019-06-24,44
2019-06-25,71
2019-06-26,53
2019-06-27,69
2019-06-28,57
2019-06-29,39
2019-06-30,44
2019-07-01,54
2019-07-02,67
2019-07-03,82
2019-07-04,46
2019-07-05,42
2019-07-06,43
2019-07-07,46
2019-07-08,64
2019-07-09,64
2019-07-10,72
2019-07-11,61
2019-07-12,63
2019-07-13,50
2019-07-14,34
2019-07-15,64
2019-07-16,70
2019-07-17,69
2019-07-18,58
2019-07-19,53
2019-07-20,49
2019-07-21,37
2019-07-22,68
2019-07-23,54
2019-07-24,70
2019-07-25,56
2019-07-26,58
2019-07-27,54
2019-07-28,34
2019-07-29,48
2019-07-30,67
2019-07-31,62
2019-08-01,67
2019-08-02,76
2019-08-03,43
2019-08-04,43
2019-08-05,73
2019-08-06,60
2019-08-07,65
2019-08-08,62
2019-08-09,56
2019-08-10,37
2019-08-11,39
2019-08-12,67
2019-08-13,63
2019-08-14,61
2019-08-15,62
2019-08-16,64
2019-08-17,36
2019-08-18,35
2019-08-19,57
2019-08-20,48
2019-08-21,46
2019-08-22,56
2019-08-23,62
2019-08-24,26
2019-08-25,39
2019-08-26,52
2019-08-27,57
2019-08-28,59
2019-08-29,55
2019-08-30,47
2019-08-31,34
2019-09-01,52
2019-09-02,50
2019-09-03,68
2019-09-04,64
2019-09-05,79
2019-09-06,58
2019-09-07,51
2019-09-08,39
2019-09-09,55
2019-09-10,61
2019-09-11,71
2019-09-12,74
2019-09-13,79
2019-09-14,47
2019-09-15,51
2019-09-16,70
2019-09-17,59
