dropArea,Percentage
1,0.16
2,0.45
3,0.38
4,0.09
5,0.08
6,1.22
7,0.58
8,11.56
9,0.0
10,0.04
11,0.05
12,0.02
13,0.05
14,0.02
15,0.03
16,0.07
17,0.01
18,0.0
19,0.07
20,0.07
21,0.06
22,0.18
23,0.15
24,0.52
25,0.39
26,0.23
27,0.21
28,11.04
29,0.35
30,0.19
31,0.32
32,16.2
33,11.71
34,1.86
35,11.3
36,1.61
37,0.73
38,5.55
39,1.95
40,0.82
41,2.29
42,1.25
43,1.92
44,0.92
45,0.27
46,0.35
47,0.02
48,0.25
49,0.93
50,0.39
51,0.14
52,0.03
53,0.86
54,0.07
55,0.02
56,1.45
57,0.03
58,0.06
59,0.16
60,1.05
61,0.57
62,0.06
63,0.01
64,0.02
65,0.06
66,0.17
67,0.29
68,0.71
69,1.53
70,0.21
71,0.6
72,0.08
73,0.44
74,0.0
75,0.3
76,1.75
77,0.39
