dropArea,Percentage
1,1.56
2,4.5
3,4.41
4,5.33
5,1.47
6,4.14
7,2.94
8,14.25
9,0.09
10,0.74
11,0.64
12,1.1
13,4.32
14,11.12
15,2.85
16,6.99
17,0.18
18,0.09
19,1.29
20,0.37
21,1.75
22,3.22
23,0.83
24,3.4
25,0.37
26,0.18
27,0.0
28,3.4
29,0.0
30,0.18
31,0.18
32,5.61
33,1.29
34,0.09
35,0.74
36,0.0
37,0.0
38,0.09
39,0.09
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.09
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.18
57,0.09
58,0.0
59,0.0
60,0.09
61,0.09
62,0.0
63,0.0
64,0.09
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,2.48
77,1.47
78,5.61
