Date,Count
2019-01-01,959
2019-01-02,1095
2019-01-03,1218
2019-01-04,1203
2019-01-05,804
2019-01-06,805
2019-01-07,1256
2019-01-08,1396
2019-01-09,1550
2019-01-10,1699
2019-01-11,1634
2019-01-12,1037
2019-01-13,801
2019-01-14,1334
2019-01-15,1547
2019-01-16,1639
2019-01-17,1599
2019-01-18,1570
2019-01-19,748
2019-01-20,807
2019-01-21,942
2019-01-22,1657
2019-01-23,1738
2019-01-24,1822
2019-01-25,1518
2019-01-26,978
2019-01-27,860
2019-01-28,1132
2019-01-29,1273
2019-01-30,302
2019-01-31,671
2019-02-01,1613
2019-02-02,944
2019-02-03,793
2019-02-04,1410
2019-02-05,1536
2019-02-06,1582
2019-02-07,1950
2019-02-08,1864
2019-02-09,1099
2019-02-10,834
2019-02-11,1591
2019-02-12,1553
2019-02-13,1807
2019-02-14,1798
2019-02-15,1745
2019-02-16,1257
2019-02-17,922
2019-02-18,1148
2019-02-19,1613
2019-02-20,1772
2019-02-21,1847
2019-02-22,1904
2019-02-23,1307
2019-02-24,986
2019-02-25,1529
2019-02-26,1693
2019-02-27,1702
2019-02-28,1916
2019-03-01,1769
2019-03-02,1201
2019-03-03,1229
2019-03-04,1710
2019-03-05,1946
2019-03-06,1957
2019-03-07,1837
2019-03-08,1801
2019-03-09,1112
2019-03-10,901
2019-03-11,1547
2019-03-12,1738
2019-03-13,1781
2019-03-14,2075
2019-03-15,2065
2019-03-16,1997
2019-03-17,1209
2019-03-18,1596
2019-03-19,1706
2019-03-20,1801
2019-03-21,1736
2019-03-22,1789
2019-03-23,1226
2019-03-24,1052
2019-03-25,1491
2019-03-26,1653
2019-03-27,1634
2019-03-28,1689
2019-03-29,1750
2019-03-30,1277
2019-03-31,1111
2019-04-01,1562
2019-04-02,1777
2019-04-03,1852
2019-04-04,2052
2019-04-05,2022
2019-04-06,1334
2019-04-07,989
2019-04-08,1494
2019-04-09,1600
2019-04-10,1801
2019-04-11,1712
2019-04-12,1592
2019-04-13,1178
2019-04-14,1043
2019-04-15,1603
2019-04-16,1647
2019-04-17,1761
2019-04-18,1923
2019-04-19,1542
2019-04-20,1199
2019-04-21,876
2019-04-22,1410
2019-04-23,1676
2019-04-24,1789
2019-04-25,1929
2019-04-26,1811
2019-04-27,1298
2019-04-28,7
