dropArea,Percentage
1,0.37
2,0.12
3,0.87
4,0.37
5,0.0
6,6.34
7,1.24
8,12.56
9,0.0
10,0.0
11,0.12
12,0.0
13,0.0
14,0.0
15,0.12
16,0.0
17,0.0
18,0.0
19,0.12
20,0.25
21,0.25
22,0.12
23,1.0
24,1.24
25,1.87
26,0.12
27,0.25
28,10.45
29,0.0
30,1.37
31,2.99
32,4.23
33,2.74
34,1.37
35,0.5
36,0.0
37,0.37
38,1.12
39,0.25
40,1.99
41,0.75
42,1.24
43,0.12
44,1.24
45,0.62
46,0.5
47,0.0
48,0.25
49,0.87
50,1.49
51,0.25
52,0.0
53,0.25
54,0.0
55,0.12
56,9.58
57,0.37
58,1.99
59,0.87
60,0.37
61,0.75
62,1.0
63,3.98
64,0.25
65,1.12
66,2.36
67,1.0
68,1.49
69,0.62
70,1.0
71,0.25
72,0.12
73,1.0
74,0.12
75,0.12
76,1.24
77,0.75
78,7.21
