dropArea,Percentage
1,4.09
2,1.76
3,17.7
4,4.0
5,1.8
6,15.14
7,3.25
8,11.25
9,0.02
10,0.13
11,0.3
12,0.17
13,0.58
14,1.54
15,0.33
16,1.99
17,0.03
18,0.01
19,0.07
20,0.26
21,0.49
22,1.11
23,0.15
24,1.62
25,0.08
26,0.03
27,0.06
28,3.1
29,0.07
30,0.04
31,0.2
32,7.94
33,0.59
34,0.1
35,0.24
36,0.03
37,0.02
38,0.07
39,0.2
40,0.06
41,0.22
42,0.04
43,0.1
44,0.14
45,0.0
46,0.04
47,0.0
48,0.01
49,0.02
50,0.01
51,0.0
52,0.0
53,0.0
54,0.0
55,0.01
56,1.06
57,0.0
58,0.03
59,0.03
60,0.09
61,0.03
62,0.01
63,0.01
64,0.01
65,0.01
66,0.01
67,0.04
68,0.09
69,0.09
70,0.0
71,0.04
72,0.0
73,0.0
74,0.01
75,0.01
76,6.1
77,8.74
78,2.4
