dropArea,Percentage
1,0.12
2,0.09
3,0.68
4,0.21
5,0.3
6,3.81
7,5.05
8,32.55
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.12
15,0.06
16,0.09
17,0.0
18,0.0
19,0.0
20,0.03
21,0.27
22,0.77
23,0.09
24,3.34
25,0.03
26,0.0
27,0.0
28,11.03
29,0.0
30,0.03
31,0.18
32,29.18
33,4.2
34,0.21
35,0.18
36,0.0
37,0.0
38,0.09
39,0.06
40,0.0
41,0.33
42,0.03
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.03
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.18
57,0.0
58,0.0
59,0.03
60,0.15
61,0.03
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.03
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,4.35
77,0.41
78,0.71
