pickupArea,Percentage
1,0.3
2,0.49
3,0.86
4,1.74
5,0.63
6,1.62
7,1.21
8,12.36
9,0.01
10,0.25
11,0.06
12,0.03
13,0.08
14,0.3
15,0.13
16,0.31
17,0.21
18,0.1
19,0.33
20,0.11
21,0.31
22,2.35
23,1.61
24,4.12
25,1.85
26,0.54
27,4.68
28,21.97
29,1.04
30,0.38
31,0.3
32,19.66
33,1.38
34,0.28
35,0.48
36,0.1
37,0.11
38,0.28
39,0.37
40,0.33
41,0.41
42,0.28
43,1.26
44,1.22
45,0.38
46,0.33
47,0.03
48,0.31
49,0.6
50,0.12
51,0.24
52,0.26
53,0.67
54,0.06
55,0.0
56,1.29
57,0.01
58,0.04
59,0.17
60,0.03
61,0.71
62,0.03
63,0.02
64,0.0
65,0.0
66,0.22
67,0.31
68,0.42
69,0.84
70,0.18
71,1.07
72,0.1
73,0.24
74,0.04
75,0.13
76,4.41
77,0.27
