pickupArea,Percentage
1,0.33
2,0.66
3,2.48
4,1.32
5,0.17
6,6.53
7,2.56
8,16.36
9,0.0
10,0.5
11,0.66
12,0.08
13,0.0
14,1.16
15,2.56
16,1.82
17,0.08
18,0.0
19,0.25
20,0.0
21,0.58
22,1.16
23,0.25
24,1.82
25,0.08
26,0.0
27,0.08
28,5.12
29,0.0
30,0.0
31,0.0
32,13.97
33,0.74
34,0.0
35,0.0
36,0.0
37,0.0
38,0.08
39,0.08
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.9
57,0.0
58,0.0
59,0.08
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,34.79
77,0.58
78,1.16
