dropArea,Percentage
1,0.18
2,0.05
3,0.91
4,0.3
5,0.23
6,2.98
7,3.61
8,36.43
9,0.02
10,0.0
11,0.0
12,0.04
13,0.04
14,0.11
15,0.11
16,0.07
17,0.0
18,0.0
19,0.02
20,0.0
21,0.16
22,0.63
23,0.09
24,2.68
25,0.0
26,0.02
27,0.02
28,18.89
29,0.07
30,0.05
31,0.19
32,20.36
33,5.76
34,0.33
35,0.46
36,0.04
37,0.02
38,0.09
39,0.32
40,0.02
41,0.44
42,0.04
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.02
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.58
57,0.0
58,0.0
59,0.04
60,0.12
61,0.02
62,0.02
63,0.02
64,0.0
65,0.02
66,0.02
67,0.02
68,0.02
69,0.04
70,0.0
71,0.0
72,0.05
73,0.0
74,0.0
75,0.0
76,1.96
77,0.46
78,0.93
