pickupArea,Percentage
1,0.52
2,0.16
3,0.42
4,0.0
5,0.21
6,1.15
7,0.47
8,3.14
9,0.0
10,0.0
11,0.0
12,0.0
13,0.05
14,0.0
15,0.05
16,0.16
17,0.05
18,0.0
19,0.16
20,0.0
21,0.0
22,0.16
23,0.84
24,1.05
25,0.68
26,0.37
27,0.42
28,21.22
29,1.89
30,0.68
31,0.58
32,8.28
33,2.78
34,1.52
35,3.4
36,0.37
37,0.68
38,1.0
39,0.37
40,0.31
41,2.1
42,0.68
43,2.46
44,3.09
45,0.47
46,2.36
47,0.84
48,1.05
49,5.4
50,2.36
51,1.68
52,0.05
53,1.36
54,0.63
55,0.47
56,0.42
57,0.05
58,0.05
59,0.05
60,1.47
61,1.31
62,0.1
63,0.52
64,0.0
65,0.26
66,0.37
67,0.52
68,1.99
69,2.04
70,0.79
71,1.41
72,0.79
73,1.41
74,0.05
75,0.89
76,0.1
77,0.58
78,6.71
