Date,Count
2019-01-01,130
2019-01-02,275
2019-01-03,292
2019-01-04,322
2019-01-05,154
2019-01-06,161
2019-01-07,297
2019-01-08,289
2019-01-09,364
2019-01-10,381
2019-01-11,381
2019-01-12,211
2019-01-13,142
2019-01-14,293
2019-01-15,357
2019-01-16,321
2019-01-17,332
2019-01-18,291
2019-01-19,218
2019-01-20,123
2019-01-21,236
2019-01-22,326
2019-01-23,319
2019-01-24,386
2019-01-25,313
2019-01-26,153
2019-01-27,128
2019-01-28,254
2019-01-29,296
2019-01-30,112
2019-01-31,152
2019-02-01,331
2019-02-02,157
2019-02-03,93
2019-02-04,320
2019-02-05,345
2019-02-06,310
2019-02-07,397
2019-02-08,377
2019-02-09,182
2019-02-10,152
2019-02-11,306
2019-02-12,341
2019-02-13,382
2019-02-14,325
2019-02-15,386
2019-02-16,284
2019-02-17,178
2019-02-18,232
2019-02-19,333
2019-02-20,391
2019-02-21,445
2019-02-22,416
2019-02-23,272
2019-02-24,147
2019-02-25,305
2019-02-26,283
2019-02-27,330
2019-02-28,365
2019-03-01,389
2019-03-02,221
2019-03-03,182
2019-03-04,414
2019-03-05,439
2019-03-06,303
2019-03-07,402
2019-03-08,377
2019-03-09,240
2019-03-10,177
2019-03-11,429
2019-03-12,393
2019-03-13,347
2019-03-14,379
2019-03-15,458
2019-03-16,384
2019-03-17,194
2019-03-18,313
2019-03-19,358
2019-03-20,340
2019-03-21,367
2019-03-22,425
2019-03-23,285
2019-03-24,205
2019-03-25,315
2019-03-26,379
2019-03-27,321
2019-03-28,363
2019-03-29,371
2019-03-30,217
2019-03-31,192
2019-04-01,321
2019-04-02,320
2019-04-03,365
2019-04-04,436
2019-04-05,382
2019-04-06,251
2019-04-07,49
2019-04-08,141
2019-04-09,151
2019-04-10,149
2019-04-11,134
2019-04-12,126
2019-04-13,62
2019-04-14,148
2019-04-15,339
2019-04-16,379
2019-04-17,350
2019-04-18,453
2019-04-19,346
2019-04-20,239
2019-04-21,143
2019-04-22,370
2019-04-23,396
2019-04-24,383
2019-04-25,386
2019-04-26,402
2019-04-27,215
2019-04-28,170
2019-04-29,370
2019-04-30,388
2019-05-01,366
2019-05-02,438
2019-05-03,439
2019-05-04,279
2019-05-05,210
2019-05-06,399
2019-05-07,402
2019-05-08,416
2019-05-09,386
2019-05-10,361
2019-05-11,221
2019-05-12,171
2019-05-13,343
2019-05-14,362
2019-05-15,390
2019-05-16,385
2019-05-17,454
2019-05-18,265
2019-05-19,190
2019-05-20,403
2019-05-21,391
2019-05-22,294
2019-05-23,395
2019-05-24,331
2019-05-25,241
2019-05-26,156
2019-05-27,120
2019-05-28,347
