dropArea,Percentage
1,1.73
2,0.87
3,1.73
4,0.87
5,0.43
6,12.12
7,13.85
8,30.74
9,0.0
10,0.0
11,0.43
12,0.0
13,0.0
14,1.3
15,0.0
16,1.3
17,0.0
18,0.0
19,0.43
20,0.0
21,3.9
22,3.9
23,0.43
24,3.46
25,0.43
26,0.0
27,0.0
28,4.33
29,0.43
30,0.0
31,0.43
32,6.49
33,0.43
34,0.0
35,0.0
36,0.0
37,0.43
38,0.0
39,0.0
40,1.3
41,0.87
42,0.0
43,0.0
44,0.43
45,0.0
46,0.87
47,0.0
48,0.43
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.43
69,0.43
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,4.76
77,0.0
