dropArea,Percentage
1,3.11
2,1.87
3,4.11
4,2.62
5,3.36
6,7.35
7,2.12
8,6.72
9,0.0
10,1.0
11,1.25
12,0.12
13,0.62
14,11.71
15,4.11
16,11.83
17,0.12
18,0.0
19,1.37
20,0.12
21,5.48
22,2.62
23,0.75
24,2.12
25,0.37
26,0.0
27,0.0
28,1.25
29,0.0
30,0.37
31,0.25
32,1.99
33,0.37
34,0.37
35,0.25
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.25
43,0.0
44,0.12
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.12
57,0.0
58,0.12
59,0.0
60,0.12
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,12.2
77,1.99
78,4.36
