pickupArea,Percentage
1,0.17
2,0.5
3,0.4
4,0.2
5,0.1
6,1.62
7,0.63
8,18.62
9,0.0
10,0.07
11,0.03
12,0.0
13,0.0
14,0.07
15,0.03
16,0.1
17,0.0
18,0.0
19,0.07
20,0.0
21,0.0
22,0.13
23,1.32
24,0.43
25,0.56
26,0.07
27,0.23
28,11.15
29,0.4
30,0.76
31,0.33
32,10.32
33,2.88
34,0.6
35,1.72
36,0.23
37,0.17
38,2.41
39,1.72
40,0.89
41,4.27
42,1.16
43,3.67
44,4.07
45,1.12
46,2.28
47,1.12
48,2.98
49,1.32
50,1.29
51,4.73
52,0.17
53,0.66
54,0.13
55,0.17
56,2.94
57,0.1
58,0.03
59,0.0
60,0.2
61,0.26
62,0.07
63,0.07
64,0.17
65,0.2
66,0.13
67,0.36
68,0.43
69,1.26
70,0.3
71,0.53
72,0.33
73,1.49
74,0.07
75,0.6
76,2.08
77,0.33
