pickupArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,3.11
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.62
25,0.62
26,0.0
27,0.0
28,12.42
29,0.62
30,0.62
31,1.24
32,3.11
33,3.11
34,4.35
35,4.97
36,1.24
37,0.62
38,9.32
39,7.45
40,1.86
41,4.97
42,3.11
43,4.97
44,1.86
45,0.62
46,1.24
47,0.0
48,0.0
49,0.62
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,4.97
57,0.62
58,0.0
59,0.62
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,9.32
68,5.59
69,1.86
70,0.0
71,0.62
72,1.86
73,0.0
74,0.0
75,0.62
76,1.24
77,0.0
