pickupArea,Percentage
1,0.0
2,0.0
3,1.19
4,0.24
5,0.0
6,1.67
7,0.0
8,5.97
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.72
16,0.24
17,0.0
18,0.0
19,0.24
20,0.24
21,0.0
22,0.0
23,0.24
24,0.48
25,0.72
26,0.0
27,0.48
28,17.42
29,0.0
30,0.0
31,0.48
32,3.82
33,0.72
34,0.24
35,0.0
36,0.24
37,0.0
38,0.48
39,0.48
40,0.0
41,0.72
42,4.06
43,1.43
44,0.48
45,0.72
46,1.19
47,0.48
48,0.48
49,2.39
50,0.24
51,0.24
52,0.0
53,2.15
54,0.0
55,0.0
56,10.02
57,0.24
58,0.0
59,0.24
60,0.24
61,1.19
62,0.0
63,0.0
64,0.72
65,2.15
66,1.43
67,0.48
68,0.0
69,0.95
70,0.95
71,0.95
72,1.43
73,1.43
74,2.15
75,7.16
76,3.34
77,0.0
78,14.08
