pickupArea,Percentage
1,0.66
2,1.22
3,1.26
4,1.26
5,0.74
6,4.55
7,1.43
8,10.0
9,0.06
10,0.68
11,8.78
12,0.48
13,0.7
14,3.04
15,9.96
16,6.35
17,1.53
18,0.37
19,3.29
20,0.58
21,2.67
22,2.71
23,0.23
24,2.65
25,0.81
26,0.04
27,0.08
28,4.24
29,0.02
30,0.14
31,0.12
32,8.43
33,0.37
34,0.02
35,0.0
36,0.04
37,0.0
38,0.04
39,0.0
40,0.0
41,0.08
42,0.1
43,0.02
44,0.02
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.36
57,0.0
58,0.06
59,0.02
60,0.0
61,0.0
62,0.04
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,16.8
77,0.56
78,1.36
