pickupArea,Percentage
1,0.33
2,0.0
3,0.0
4,0.0
5,0.0
6,0.33
7,0.33
8,12.09
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.33
24,0.0
25,0.0
26,0.0
27,0.0
28,14.38
29,0.33
30,0.0
31,0.33
32,9.15
33,5.23
34,0.65
35,0.33
36,0.0
37,0.65
38,0.0
39,0.65
40,0.98
41,4.25
42,1.31
43,0.0
44,0.33
45,0.0
46,0.33
47,0.0
48,0.0
49,0.0
50,0.65
51,0.33
52,0.0
53,0.0
54,0.0
55,0.0
56,37.58
57,0.0
58,0.33
59,0.0
60,0.65
61,0.98
62,0.65
63,0.98
64,0.0
65,0.0
66,0.98
67,0.0
68,0.33
69,0.98
70,0.0
71,0.33
72,0.33
73,0.33
74,0.0
75,0.0
76,2.29
77,0.0
