dropArea,Percentage
1,0.72
2,0.6
3,1.62
4,1.19
5,2.28
6,6.65
7,5.92
8,30.54
9,0.28
10,1.26
11,0.47
12,0.3
13,0.38
14,0.4
15,0.47
16,0.96
17,0.21
18,0.04
19,0.21
20,0.04
21,0.72
22,2.62
23,0.15
24,4.43
25,0.26
26,0.0
27,0.02
28,5.71
29,0.02
30,0.0
31,0.21
32,19.77
33,3.28
34,0.26
35,0.13
36,0.02
37,0.02
38,0.02
39,0.26
40,0.0
41,0.72
42,0.06
43,0.02
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.09
50,0.0
51,0.0
52,0.0
53,0.02
54,0.0
55,0.0
56,0.23
57,0.0
58,0.02
59,0.04
60,0.13
61,0.06
62,0.0
63,0.0
64,0.02
65,0.0
66,0.0
67,0.02
68,0.0
69,0.0
70,0.02
71,0.02
72,0.09
73,0.04
74,0.0
75,0.02
76,4.49
77,1.43
