pickupArea,Percentage
1,0.0
2,0.0
3,0.47
4,0.0
5,0.0
6,0.71
7,0.35
8,11.66
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,1.06
25,0.12
26,0.0
27,0.0
28,10.13
29,0.12
30,0.0
31,0.82
32,13.19
33,8.01
34,2.24
35,2.36
36,0.0
37,0.12
38,0.24
39,0.0
40,0.12
41,0.12
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,15.08
57,0.0
58,0.24
59,27.09
60,1.41
61,0.12
62,0.0
63,0.0
64,0.12
65,0.12
66,0.24
67,0.0
68,0.0
69,0.12
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,3.65
77,0.0
