pickupArea,Percentage
1,0.04
2,0.07
3,0.37
4,0.07
5,0.07
6,1.14
7,1.55
8,25.27
9,0.0
10,0.07
11,0.18
12,0.02
13,0.0
14,0.46
15,0.09
16,0.02
17,0.07
18,0.0
19,0.02
20,0.07
21,0.09
22,0.15
23,0.0
24,0.88
25,0.26
26,0.0
27,0.0
28,9.98
29,0.0
30,0.0
31,0.04
32,21.37
33,1.73
34,0.02
35,0.13
36,0.02
37,0.02
38,0.0
39,0.15
40,0.0
41,0.15
42,0.04
43,0.2
44,0.0
45,0.0
46,0.04
47,0.0
48,0.02
49,0.02
50,0.0
51,0.0
52,0.0
53,0.02
54,0.0
55,0.0
56,3.06
57,0.0
58,0.0
59,0.0
60,0.02
61,0.04
62,0.0
63,0.02
64,0.0
65,0.0
66,0.11
67,0.0
68,0.04
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.02
75,0.0
76,31.37
77,0.39
