dropArea,Percentage
1,0.29
2,0.14
3,1.71
4,0.46
5,0.75
6,9.54
7,15.06
8,36.3
9,0.02
10,0.05
11,0.07
12,0.03
13,0.04
14,0.25
15,0.07
16,0.35
17,0.01
18,0.0
19,0.11
20,0.08
21,0.3
22,1.88
23,0.19
24,3.92
25,0.1
26,0.0
27,0.04
28,5.06
29,0.03
30,0.04
31,0.2
32,16.33
33,1.15
34,0.1
35,0.17
36,0.01
37,0.03
38,0.02
39,0.06
40,0.07
41,0.18
42,0.03
43,0.08
44,0.01
45,0.0
46,0.05
47,0.0
48,0.0
49,0.0
50,0.01
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.62
57,0.01
58,0.01
59,0.01
60,0.05
61,0.03
62,0.0
63,0.0
64,0.02
65,0.0
66,0.0
67,0.0
68,0.04
69,0.04
70,0.01
71,0.02
72,0.0
73,0.03
74,0.0
75,0.0
76,2.26
77,0.69
78,0.74
