pickupArea,Percentage
1,0.22
2,0.07
3,0.8
4,0.07
5,0.22
6,0.43
7,0.51
8,9.47
9,0.0
10,0.0
11,0.0
12,0.0
13,0.07
14,0.07
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.14
22,0.22
23,0.14
24,0.87
25,0.22
26,0.0
27,0.72
28,13.96
29,0.36
30,0.22
31,0.14
32,9.18
33,4.99
34,0.87
35,5.06
36,3.76
37,0.87
38,3.4
39,8.97
40,3.33
41,10.34
42,4.48
43,2.68
44,1.3
45,0.14
46,0.0
47,0.0
48,0.94
49,1.3
50,0.22
51,0.07
52,0.65
53,0.29
54,0.0
55,0.29
56,1.52
57,0.22
58,0.07
59,0.0
60,0.14
61,0.51
62,0.22
63,0.07
64,0.0
65,0.14
66,0.14
67,0.29
68,0.8
69,0.87
70,0.07
71,0.43
72,0.0
73,0.51
74,0.0
75,0.14
76,1.52
77,0.29
