pickupArea,Percentage
1,0.07
2,0.07
3,0.26
4,0.03
5,0.13
6,0.79
7,0.46
8,10.92
9,0.0
10,0.0
11,0.1
12,0.0
13,0.03
14,0.03
15,0.0
16,0.07
17,0.0
18,0.0
19,0.07
20,0.03
21,0.0
22,0.1
23,0.07
24,0.69
25,0.1
26,0.07
27,0.03
28,6.82
29,0.1
30,0.26
31,0.23
32,12.82
33,4.26
34,0.56
35,3.12
36,0.82
37,0.1
38,5.97
39,5.94
40,1.41
41,14.27
42,6.23
43,3.12
44,0.72
45,0.26
46,0.49
47,0.0
48,0.26
49,0.33
50,0.13
51,0.2
52,0.03
53,1.12
54,0.0
55,0.16
56,3.84
57,0.0
58,0.0
59,0.03
60,0.16
61,0.23
62,0.03
63,0.1
64,0.1
65,0.07
66,1.44
67,0.07
68,1.9
69,1.05
70,0.16
71,0.26
72,0.16
73,0.0
74,0.03
75,0.62
76,3.31
77,0.23
78,2.36
