dropArea,Percentage
1,2.44
2,0.0
3,7.32
4,0.0
5,0.0
6,2.44
7,0.0
8,19.51
9,0.0
10,0.0
11,0.0
12,0.0
13,2.44
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,2.44
25,0.0
26,0.0
27,2.44
28,4.88
29,0.0
30,0.0
31,0.0
32,17.07
33,2.44
34,0.0
35,0.0
36,2.44
37,2.44
38,2.44
39,2.44
40,2.44
41,4.88
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,4.88
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,2.44
64,0.0
65,0.0
66,2.44
67,0.0
68,0.0
69,2.44
70,0.0
71,4.88
72,0.0
73,0.0
74,0.0
75,0.0
76,2.44
77,0.0
