dropArea,Percentage
1,0.54
2,0.61
3,2.43
4,1.29
5,1.52
6,11.81
7,14.91
8,28.11
9,0.03
10,0.09
11,0.16
12,0.08
13,0.17
14,0.29
15,0.31
16,0.74
17,0.03
18,0.01
19,0.22
20,0.13
21,0.49
22,2.17
23,0.21
24,3.24
25,0.21
26,0.02
27,0.08
28,4.74
29,0.08
30,0.02
31,0.13
32,12.43
33,0.83
34,0.09
35,0.09
36,0.04
37,0.04
38,0.13
39,0.07
40,0.07
41,0.18
42,0.13
43,0.17
44,0.06
45,0.02
46,0.02
47,0.02
48,0.02
49,0.06
50,0.02
51,0.01
52,0.0
53,0.03
54,0.01
55,0.0
56,1.28
57,0.0
58,0.01
59,0.03
60,0.05
61,0.04
62,0.0
63,0.0
64,0.01
65,0.0
66,0.01
67,0.02
68,0.07
69,0.09
70,0.01
71,0.02
72,0.01
73,0.04
74,0.0
75,0.02
76,5.47
77,1.64
78,1.76
