dropArea,Percentage
1,1.36
2,1.36
3,1.36
4,1.36
5,1.36
6,7.12
7,6.78
8,15.93
9,0.0
10,0.34
11,0.34
12,0.0
13,0.34
14,1.36
15,0.0
16,1.69
17,0.0
18,0.0
19,1.36
20,1.02
21,5.76
22,13.56
23,1.69
24,15.93
25,0.34
26,0.0
27,0.34
28,6.78
29,0.0
30,0.0
31,0.34
32,5.08
33,1.36
34,0.0
35,0.0
36,0.34
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.34
57,0.0
58,0.0
59,0.34
60,0.34
61,0.34
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,2.37
77,1.69
