dropArea,Percentage
1,0.11
2,0.11
3,0.39
4,0.17
5,0.32
6,1.97
7,2.29
8,33.56
9,0.01
10,0.04
11,0.03
12,0.03
13,0.02
14,0.08
15,0.05
16,0.14
17,0.01
18,0.01
19,0.03
20,0.02
21,0.13
22,0.74
23,0.07
24,3.27
25,0.05
26,0.02
27,0.09
28,12.8
29,0.06
30,0.06
31,0.33
32,33.96
33,3.04
34,0.26
35,0.17
36,0.02
37,0.01
38,0.05
39,0.08
40,0.01
41,0.36
42,0.03
43,0.03
44,0.01
45,0.0
46,0.01
47,0.0
48,0.0
49,0.01
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.5
57,0.01
58,0.02
59,0.04
60,0.12
61,0.04
62,0.01
63,0.01
64,0.01
65,0.01
66,0.01
67,0.01
68,0.02
69,0.02
70,0.01
71,0.02
72,0.01
73,0.0
74,0.0
75,0.0
76,1.6
77,0.28
78,2.19
