dropArea,Percentage
1,0.65
2,0.75
3,1.51
4,1.36
5,2.2
6,5.99
7,5.63
8,30.95
9,0.2
10,1.09
11,0.44
12,0.44
13,0.31
14,0.48
15,0.47
16,1.1
17,0.25
18,0.05
19,0.16
20,0.05
21,0.71
22,2.41
23,0.1
24,4.18
25,0.11
26,0.01
27,0.03
28,6.35
29,0.03
30,0.03
31,0.19
32,19.88
33,3.09
34,0.25
35,0.19
36,0.03
37,0.01
38,0.06
39,0.2
40,0.01
41,0.64
42,0.06
43,0.04
44,0.02
45,0.0
46,0.01
47,0.0
48,0.0
49,0.01
50,0.0
51,0.0
52,0.0
53,0.01
54,0.0
55,0.0
56,0.3
57,0.01
58,0.01
59,0.03
60,0.1
61,0.02
62,0.01
63,0.01
64,0.03
65,0.01
66,0.01
67,0.01
68,0.01
69,0.02
70,0.01
71,0.02
72,0.04
73,0.01
74,0.01
75,0.01
76,5.21
77,1.37
