pickupArea,Percentage
1,0.69
2,0.0
3,0.0
4,0.23
5,1.83
6,2.75
7,2.75
8,6.65
9,0.0
10,0.69
11,0.92
12,0.0
13,0.0
14,1.83
15,4.36
16,5.28
17,0.69
18,0.23
19,12.61
20,2.75
21,8.49
22,12.39
23,2.06
24,5.96
25,1.15
26,0.23
27,0.69
28,4.59
29,0.0
30,0.0
31,0.23
32,4.59
33,0.23
34,0.23
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,2.29
57,0.0
58,0.0
59,0.23
60,0.0
61,0.0
62,0.0
63,0.0
64,0.23
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,9.63
77,0.23
78,2.29
