dropArea,Percentage
1,0.3
2,0.06
3,0.36
4,0.06
5,0.0
6,0.06
7,0.42
8,4.81
9,0.0
10,0.06
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.06
17,0.0
18,0.0
19,0.06
20,0.0
21,0.0
22,0.3
23,0.06
24,0.77
25,0.12
26,0.18
27,0.18
28,7.13
29,0.0
30,0.3
31,0.95
32,3.09
33,1.25
34,1.84
35,0.3
36,0.06
37,1.25
38,0.3
39,0.71
40,0.24
41,0.42
42,0.36
43,1.19
44,4.34
45,0.95
46,1.54
47,1.07
48,1.13
49,2.61
50,0.95
51,2.14
52,0.0
53,0.71
54,0.83
55,0.18
56,0.06
57,0.18
58,0.0
59,0.06
60,0.18
61,0.18
62,0.0
63,0.06
64,0.0
65,0.06
66,0.06
67,0.12
68,1.01
69,0.83
70,0.83
71,5.41
72,0.18
73,1.6
74,0.12
75,1.6
76,0.12
77,0.3
78,43.37
