pickupArea,Percentage
1,0.33
2,1.85
3,2.26
4,1.28
5,0.37
6,3.0
7,1.36
8,8.47
9,0.25
10,2.88
11,15.43
12,0.99
13,1.97
14,4.15
15,7.16
16,2.34
17,0.74
18,0.04
19,1.52
20,0.25
21,1.6
22,0.66
23,0.12
24,1.11
25,0.21
26,0.04
27,0.04
28,5.59
29,0.0
30,0.16
31,0.04
32,9.75
33,0.49
34,0.12
35,0.04
36,0.08
37,0.0
38,0.0
39,0.08
40,0.0
41,0.49
42,3.37
43,0.04
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.82
57,0.0
58,0.04
59,0.0
60,0.0
61,0.0
62,0.04
63,0.0
64,0.0
65,0.0
66,0.0
67,0.04
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,16.54
77,1.81
