pickupArea,Percentage
1,0.56
2,0.44
3,0.81
4,0.17
5,0.08
6,0.89
7,0.75
8,9.18
9,0.0
10,0.12
11,0.0
12,0.0
13,0.0
14,0.04
15,0.04
16,0.15
17,0.04
18,0.0
19,0.12
20,0.14
21,0.12
22,0.12
23,0.58
24,0.66
25,1.08
26,0.35
27,0.29
28,13.44
29,1.26
30,0.12
31,0.41
32,13.44
33,3.44
34,0.83
35,1.74
36,1.66
37,0.77
38,3.05
39,1.72
40,1.04
41,2.24
42,0.87
43,1.14
44,1.99
45,0.33
46,0.83
47,0.54
48,1.16
49,2.18
50,0.37
51,0.43
52,0.19
53,1.37
54,0.23
55,0.08
56,3.13
57,0.06
58,0.12
59,0.1
60,0.19
61,0.35
62,0.1
63,0.15
64,0.0
65,0.25
66,0.43
67,0.35
68,0.83
69,1.43
70,0.93
71,1.45
72,0.79
73,4.16
74,0.15
75,2.15
76,1.93
77,0.75
78,6.59
