pickupArea,Percentage
1,1.1
2,1.42
3,1.92
4,1.5
5,1.55
6,6.47
7,4.46
8,26.83
9,0.34
10,1.03
11,0.6
12,0.32
13,0.44
14,0.58
15,0.8
16,0.98
17,0.49
18,0.06
19,0.11
20,0.02
21,0.3
22,0.6
23,0.06
24,1.45
25,0.07
26,0.0
27,0.06
28,4.66
29,0.03
30,0.04
31,0.04
32,21.84
33,3.69
34,0.09
35,0.05
36,0.02
37,0.0
38,0.03
39,0.1
40,0.0
41,0.27
42,0.03
43,0.07
44,0.04
45,0.03
46,0.01
47,0.0
48,0.08
49,0.03
50,0.01
51,0.01
52,0.0
53,0.02
54,0.0
55,0.0
56,0.21
57,0.01
58,0.01
59,0.01
60,0.03
61,0.01
62,0.01
63,0.0
64,0.0
65,0.0
66,0.02
67,0.02
68,0.05
69,0.19
70,0.01
71,0.08
72,0.01
73,0.11
74,0.01
75,0.06
76,11.97
77,2.4
