pickupArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.79
7,0.0
8,5.12
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.39
25,0.0
26,0.0
27,0.39
28,21.65
29,0.0
30,0.0
31,0.0
32,7.48
33,3.15
34,0.0
35,9.84
36,0.39
37,0.0
38,2.36
39,2.36
40,0.39
41,5.12
42,6.69
43,1.18
44,2.36
45,0.39
46,0.79
47,0.0
48,0.79
49,2.36
50,1.18
51,0.39
52,0.39
53,3.15
54,0.0
55,0.39
56,4.72
57,0.0
58,0.0
59,0.0
60,0.0
61,1.18
62,0.0
63,0.0
64,0.0
65,0.0
66,0.39
67,0.0
68,0.39
69,1.97
70,0.39
71,4.33
72,0.79
73,0.0
74,0.0
75,1.18
76,2.36
77,0.0
78,2.76
