dropArea,Percentage
1,0.36
2,0.71
3,0.36
4,1.42
5,0.95
6,0.95
7,0.47
8,1.78
9,7.35
10,11.98
11,2.61
12,1.19
13,0.59
14,0.59
15,2.37
16,2.97
17,1.42
18,0.59
19,0.83
20,0.36
21,0.83
22,0.95
23,0.36
24,1.66
25,0.71
26,0.0
27,0.12
28,1.3
29,0.0
30,0.0
31,0.0
32,2.14
33,0.24
34,0.59
35,0.0
36,0.12
37,0.12
38,0.0
39,0.0
40,0.0
41,0.36
42,0.0
43,0.0
44,0.24
45,0.47
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.12
52,0.0
53,0.0
54,0.12
55,0.0
56,0.12
57,0.0
58,0.0
59,0.12
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.12
72,0.0
73,0.0
74,0.0
75,0.0
76,32.38
77,0.71
78,16.25
