dropArea,Percentage
1,0.99
2,0.41
3,7.35
4,1.73
5,2.32
6,20.99
7,10.53
8,22.16
9,0.03
10,0.13
11,0.13
12,0.1
13,0.05
14,0.59
15,0.15
16,1.33
17,0.05
18,0.0
19,0.26
20,0.08
21,1.02
22,2.04
23,0.18
24,3.11
25,0.05
26,0.0
27,0.05
28,3.95
29,0.0
30,0.03
31,0.1
32,12.7
33,0.99
34,0.0
35,0.03
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.1
42,0.0
43,0.03
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.03
52,0.0
53,0.0
54,0.0
55,0.0
56,0.54
57,0.03
58,0.0
59,0.0
60,0.03
61,0.0
62,0.0
63,0.0
64,0.03
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.05
74,0.0
75,0.0
76,2.81
77,2.75
