pickupArea,Percentage
1,14.01
2,7.56
3,6.43
4,1.0
5,0.25
6,7.68
7,2.52
8,16.93
9,0.02
10,0.2
11,0.04
12,0.11
13,0.02
14,0.31
15,0.02
16,0.22
17,0.0
18,0.02
19,0.07
20,0.02
21,0.07
22,0.25
23,0.07
24,0.42
25,0.22
26,0.0
27,0.02
28,3.41
29,0.0
30,0.0
31,0.0
32,9.64
33,0.56
34,0.07
35,0.0
36,0.04
37,0.02
38,0.02
39,0.07
40,0.0
41,0.02
42,0.02
43,0.04
44,0.0
45,0.0
46,0.02
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.14
57,0.0
58,0.0
59,0.04
60,0.0
61,0.0
62,0.0
63,0.02
64,0.0
65,0.0
66,0.0
67,0.0
68,0.02
69,0.02
70,0.0
71,0.0
72,0.0
73,0.02
74,0.0
75,0.0
76,14.48
77,11.8
