pickupArea,Percentage
1,2.25
2,0.58
3,1.81
4,0.36
5,0.15
6,1.31
7,1.6
8,16.61
9,0.0
10,0.22
11,0.29
12,0.0
13,0.0
14,0.87
15,0.51
16,0.29
17,0.07
18,0.0
19,0.51
20,0.0
21,0.29
22,0.15
23,1.23
24,1.67
25,1.31
26,0.22
27,0.44
28,12.33
29,1.23
30,0.29
31,1.09
32,9.21
33,2.47
34,0.65
35,3.77
36,1.02
37,0.29
38,2.9
39,0.65
40,1.16
41,0.58
42,0.8
43,1.23
44,1.16
45,0.15
46,0.94
47,0.22
48,0.22
49,0.94
50,1.09
51,0.65
52,0.0
53,1.02
54,0.07
55,0.0
56,1.45
57,0.07
58,0.58
59,0.36
60,0.87
61,2.97
62,0.07
63,0.22
64,0.0
65,0.15
66,0.94
67,0.51
68,2.25
69,1.31
70,0.36
71,3.84
72,0.0
73,0.36
74,0.44
75,0.44
76,2.54
77,1.45
