dropArea,Percentage
1,0.6
2,0.72
3,1.29
4,1.03
5,1.59
6,4.95
7,4.24
8,24.27
9,0.19
10,0.76
11,0.29
12,0.35
13,0.22
14,0.39
15,0.39
16,0.7
17,0.19
18,0.03
19,0.12
20,0.04
21,0.41
22,1.68
23,0.1
24,2.99
25,0.11
26,0.01
27,0.04
28,4.63
29,0.02
30,0.03
31,0.14
32,16.58
33,2.62
34,0.09
35,0.11
36,0.03
37,0.0
38,0.07
39,0.2
40,0.01
41,0.55
42,0.05
43,0.04
44,0.02
45,0.01
46,0.01
47,0.0
48,0.01
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.34
57,0.01
58,0.01
59,0.02
60,0.09
61,0.02
62,0.01
63,0.01
64,0.02
65,0.01
66,0.01
67,0.0
68,0.01
69,0.01
70,0.03
71,0.02
72,0.02
73,0.01
74,0.01
75,0.01
76,3.24
77,1.21
78,21.94
