dropArea,Percentage
1,0.82
2,1.22
3,7.35
4,4.49
5,9.8
6,17.96
7,3.67
8,13.88
9,0.0
10,0.0
11,0.41
12,0.0
13,0.0
14,3.27
15,0.41
16,6.94
17,0.0
18,0.0
19,0.0
20,0.0
21,0.41
22,3.67
23,0.41
24,4.49
25,0.0
26,0.0
27,0.0
28,4.49
29,0.0
30,0.41
31,0.0
32,6.53
33,1.22
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.0
45,0.41
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.41
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,4.9
77,1.22
78,1.22
