dropArea,Percentage
1,0.35
2,0.46
3,2.15
4,1.58
5,0.95
6,1.15
7,1.17
8,4.9
9,0.0
10,0.15
11,0.04
12,0.02
13,0.15
14,0.24
15,0.22
16,0.43
17,0.22
18,0.13
19,0.72
20,0.2
21,0.41
22,1.91
23,2.13
24,2.45
25,2.84
26,1.32
27,9.39
28,17.59
29,2.52
30,0.89
31,0.52
32,6.29
33,0.63
34,0.95
35,2.28
36,0.15
37,0.76
38,0.52
39,0.46
40,0.46
41,1.19
42,1.15
43,1.15
44,1.48
45,0.43
46,0.22
47,0.02
48,0.15
49,0.87
50,0.17
51,0.39
52,0.63
53,0.56
54,0.13
55,0.0
56,0.82
57,0.02
58,0.15
59,0.17
60,0.3
61,4.6
62,0.04
63,0.22
64,0.02
65,0.0
66,0.22
67,0.26
68,0.85
69,1.34
70,0.17
71,1.41
72,0.02
73,0.33
74,0.04
75,0.28
76,2.45
77,0.41
78,7.61
