pickupArea,Percentage
1,1.6
2,1.66
3,5.04
4,0.95
5,0.18
6,9.79
7,2.31
8,24.75
9,0.0
10,0.0
11,0.0
12,0.0
13,0.06
14,0.36
15,0.12
16,0.36
17,0.0
18,0.0
19,0.0
20,0.0
21,0.06
22,0.36
23,0.0
24,0.53
25,0.0
26,0.0
27,0.0
28,4.27
29,0.0
30,0.0
31,0.06
32,20.12
33,0.42
34,0.06
35,0.0
36,0.0
37,0.0
38,0.0
39,0.06
40,0.0
41,0.12
42,0.06
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,2.26
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,0.0
63,0.18
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,16.44
77,6.94
78,0.89
