dropArea,Percentage
1,0.19
2,0.0
3,2.52
4,0.47
5,0.65
6,10.08
7,17.09
8,33.52
9,0.0
10,0.09
11,0.09
12,0.0
13,0.0
14,0.37
15,0.19
16,0.47
17,0.0
18,0.0
19,0.37
20,0.0
21,0.37
22,1.68
23,0.09
24,3.64
25,0.09
26,0.0
27,0.0
28,5.23
29,0.09
30,0.0
31,0.19
32,16.43
33,0.93
34,0.0
35,0.19
36,0.09
37,0.0
38,0.0
39,0.0
40,0.0
41,0.09
42,0.0
43,0.0
44,0.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,0.65
57,0.0
58,0.0
59,0.0
60,0.19
61,0.0
62,0.09
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.0
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,1.96
77,0.84
78,1.03
