dropArea,Percentage
1,0.76
2,0.23
3,1.17
4,0.08
5,0.0
6,0.49
7,2.91
8,6.85
9,0.0
10,0.04
11,0.0
12,0.0
13,0.0
14,0.0
15,0.3
16,0.26
17,0.04
18,0.0
19,0.34
20,0.04
21,0.19
22,0.79
23,0.57
24,3.41
25,0.53
26,0.19
27,2.5
28,8.48
29,0.49
30,0.57
31,2.46
32,2.69
33,2.42
34,1.17
35,3.03
36,1.89
37,2.08
38,3.44
39,1.21
40,0.91
41,1.51
42,1.21
43,1.59
44,2.46
45,4.54
46,0.61
47,0.04
48,0.3
49,1.25
50,1.02
51,0.49
52,0.08
53,1.1
54,0.15
55,0.04
56,1.93
57,0.19
58,0.68
59,0.83
60,0.91
61,12.15
62,0.26
63,0.76
64,0.04
65,0.15
66,1.1
67,0.68
68,2.5
69,1.36
70,0.76
71,2.91
72,0.15
73,0.68
74,0.19
75,0.53
76,1.29
77,1.06
