pickupArea,Percentage
1,0.4
2,0.9
3,1.89
4,1.26
5,0.74
6,5.11
7,1.65
8,9.92
9,0.08
10,1.35
11,11.6
12,0.65
13,0.5
14,2.55
15,10.34
16,6.53
17,1.31
18,0.24
19,1.76
20,0.43
21,1.59
22,1.62
23,0.17
24,2.03
25,0.42
26,0.05
27,0.04
28,3.62
29,0.08
30,0.07
31,0.04
32,7.64
33,0.38
34,0.07
35,0.03
36,0.01
37,0.0
38,0.02
39,0.03
40,0.01
41,0.06
42,0.03
43,0.09
44,0.01
45,0.01
46,0.01
47,0.0
48,0.01
49,0.0
50,0.0
51,0.02
52,0.0
53,0.0
54,0.0
55,0.0
56,1.11
57,0.0
58,0.02
59,0.02
60,0.01
61,0.03
62,0.01
63,0.0
64,0.0
65,0.0
66,0.0
67,0.02
68,0.01
69,0.01
70,0.01
71,0.01
72,0.0
73,0.02
74,0.01
75,0.0
76,20.8
77,0.55
