pickupArea,Percentage
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.9
7,0.6
8,9.94
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.15
20,0.0
21,0.0
22,0.0
23,0.0
24,0.75
25,0.0
26,0.0
27,0.0
28,4.07
29,0.0
30,0.0
31,0.0
32,12.35
33,0.75
34,0.45
35,0.45
36,0.3
37,0.0
38,1.66
39,4.52
40,0.45
41,2.56
42,0.6
43,0.9
44,0.45
45,0.0
46,0.45
47,0.15
48,0.15
49,0.6
50,0.0
51,0.0
52,0.0
53,0.3
54,0.0
55,0.0
56,39.91
57,0.0
58,0.0
59,0.15
60,0.0
61,0.15
62,0.45
63,0.0
64,0.3
65,0.15
66,0.45
67,0.0
68,0.15
69,1.05
70,1.2
71,0.6
72,0.75
73,0.45
74,0.0
75,0.45
76,9.94
77,0.3
