Date,Count
2019-01-01,456
2019-01-02,260
2019-01-03,305
2019-01-04,354
2019-01-05,363
2019-01-06,352
2019-01-07,275
2019-01-08,305
2019-01-09,355
2019-01-10,428
2019-01-11,483
2019-01-12,360
2019-01-13,316
2019-01-14,281
2019-01-15,365
2019-01-16,380
2019-01-17,461
2019-01-18,432
2019-01-19,308
2019-01-20,327
2019-01-21,308
2019-01-22,353
2019-01-23,448
2019-01-24,471
2019-01-25,415
2019-01-26,361
2019-01-27,352
2019-01-28,298
2019-01-29,355
2019-01-30,140
2019-01-31,304
2019-02-01,574
2019-02-02,357
2019-02-03,369
2019-02-04,322
2019-02-05,337
2019-02-06,471
2019-02-07,562
2019-02-08,501
2019-02-09,360
2019-02-10,320
2019-02-11,320
2019-02-12,355
2019-02-13,422
2019-02-14,387
2019-02-15,472
2019-02-16,386
2019-02-17,390
2019-02-18,323
2019-02-19,336
2019-02-20,401
2019-02-21,475
2019-02-22,525
2019-02-23,415
2019-02-24,392
2019-02-25,356
2019-02-26,404
2019-02-27,424
2019-02-28,506
2019-03-01,488
2019-03-02,407
2019-03-03,393
2019-03-04,356
2019-03-05,376
2019-03-06,414
2019-03-07,490
2019-03-08,475
2019-03-09,406
2019-03-10,356
2019-03-11,349
2019-03-12,360
2019-03-13,425
2019-03-14,511
2019-03-15,524
2019-03-16,841
2019-03-17,457
2019-03-18,337
2019-03-19,366
2019-03-20,396
2019-03-21,482
2019-03-22,493
2019-03-23,464
2019-03-24,411
2019-03-25,300
2019-03-26,314
2019-03-27,347
2019-03-28,401
2019-03-29,437
2019-03-30,414
2019-03-31,389
2019-04-01,369
2019-04-02,344
2019-04-03,400
2019-04-04,480
2019-04-05,452
2019-04-06,265
2019-04-07,115
2019-04-08,121
2019-04-09,118
2019-04-10,147
2019-04-11,141
2019-04-12,165
2019-04-13,249
2019-04-14,395
2019-04-15,299
2019-04-16,334
2019-04-17,374
2019-04-18,462
2019-04-19,432
2019-04-20,376
2019-04-21,309
2019-04-22,315
2019-04-23,326
2019-04-24,386
2019-04-25,474
2019-04-26,489
2019-04-27,399
2019-04-28,299
2019-04-29,304
2019-04-30,317
2019-05-01,373
2019-05-02,434
2019-05-03,502
2019-05-04,452
2019-05-05,437
2019-05-06,339
2019-05-07,364
2019-05-08,427
2019-05-09,464
2019-05-10,458
2019-05-11,391
2019-05-12,366
2019-05-13,278
2019-05-14,327
2019-05-15,315
2019-05-16,423
2019-05-17,448
2019-05-18,362
2019-05-19,411
2019-05-20,320
2019-05-21,325
2019-05-22,376
2019-05-23,450
2019-05-24,393
2019-05-25,373
2019-05-26,321
2019-05-27,229
2019-05-28,295
2019-05-29,326
2019-05-30,359
2019-05-31,406
2019-06-01,376
2019-06-02,344
2019-06-03,320
2019-06-04,271
2019-06-05,345
2019-06-06,469
2019-06-07,471
2019-06-08,472
2019-06-09,403
2019-06-10,328
2019-06-11,340
2019-06-12,350
2019-06-13,429
2019-06-14,452
2019-06-15,415
2019-06-16,383
2019-06-17,274
2019-06-18,342
2019-06-19,405
2019-06-20,447
2019-06-21,476
2019-06-22,397
2019-06-23,357
2019-06-24,307
2019-06-25,346
2019-06-26,426
2019-06-27,499
2019-06-28,394
2019-06-29,377
2019-06-30,382
2019-07-01,270
2019-07-02,264
2019-07-03,268
2019-07-04,208
2019-07-05,212
2019-07-06,267
2019-07-07,290
2019-07-08,278
2019-07-09,297
2019-07-10,337
2019-07-11,428
2019-07-12,458
2019-07-13,402
