pickupArea,Percentage
1,0.33
2,0.21
3,0.63
4,0.09
5,0.11
6,1.74
7,1.1
8,18.97
9,0.0
10,0.09
11,0.06
12,0.06
13,0.45
14,0.15
15,0.05
16,0.2
17,0.03
18,0.08
19,0.15
20,0.14
21,0.29
22,0.65
23,0.27
24,3.16
25,0.86
26,0.26
27,0.26
28,14.43
29,0.83
30,0.63
31,3.46
32,19.31
33,3.26
34,0.44
35,0.35
36,0.11
37,0.09
38,0.32
39,0.08
40,0.15
41,0.33
42,0.63
43,2.04
44,1.98
45,0.26
46,1.09
47,0.24
48,0.59
49,2.55
50,0.45
51,0.65
52,0.11
53,1.47
54,0.35
55,0.18
56,1.45
57,0.09
58,0.09
59,0.18
60,0.62
61,0.17
62,0.03
63,0.08
64,0.32
65,0.12
66,0.18
67,0.38
68,0.51
69,1.0
70,0.74
71,1.3
72,0.29
73,1.33
74,0.11
75,0.65
76,3.41
77,0.23
