dropArea,Percentage
1,2.94
2,2.94
3,1.47
4,0.0
5,0.0
6,0.0
7,1.47
8,25.0
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,1.47
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,1.47
25,1.47
26,0.0
27,0.0
28,5.88
29,0.0
30,0.0
31,0.0
32,7.35
33,5.88
34,1.47
35,5.88
36,2.94
37,0.0
38,7.35
39,5.88
40,0.0
41,8.82
42,0.0
43,0.0
44,2.94
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.47
57,0.0
58,0.0
59,0.0
60,1.47
61,1.47
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,0.0
68,1.47
69,0.0
70,0.0
71,1.47
72,0.0
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
