pickupArea,Percentage
1,0.16
2,0.0
3,0.16
4,0.0
5,0.0
6,0.65
7,0.49
8,14.36
9,0.0
10,0.0
11,0.33
12,0.0
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.16
22,0.16
23,0.0
24,0.65
25,0.33
26,0.49
27,0.0
28,13.87
29,0.65
30,0.49
31,0.16
32,14.85
33,1.31
34,0.33
35,0.65
36,0.0
37,0.16
38,0.49
39,0.16
40,1.31
41,3.43
42,1.79
43,3.43
44,16.8
45,0.16
46,0.82
47,0.65
48,0.49
49,2.12
50,1.47
51,0.98
52,0.0
53,0.0
54,0.16
55,2.12
56,2.61
57,0.0
58,0.0
59,0.0
60,0.0
61,0.16
62,0.0
63,0.16
64,1.31
65,0.0
66,0.16
67,0.16
68,0.49
69,2.77
70,0.16
71,1.31
72,0.49
73,0.98
74,0.0
75,0.16
76,2.28
77,0.0
