pickupArea,Percentage
1,0.28
2,0.0
3,0.99
4,0.0
5,0.0
6,0.28
7,0.56
8,5.77
9,0.0
10,0.0
11,0.0
12,0.0
13,0.14
14,0.14
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.14
21,0.14
22,0.85
23,0.28
24,0.7
25,0.99
26,1.13
27,0.14
28,11.27
29,0.85
30,0.42
31,0.99
32,10.42
33,3.1
34,5.35
35,1.27
36,1.41
37,0.85
38,5.92
39,8.45
40,1.69
41,10.0
42,1.55
43,0.99
44,0.99
45,0.28
46,1.83
47,0.0
48,1.41
49,0.85
50,1.97
51,0.0
52,0.0
53,0.14
54,0.0
55,0.0
56,4.08
57,0.0
58,0.42
59,0.28
60,0.0
61,0.28
62,0.14
63,0.14
64,0.14
65,0.28
66,0.56
67,3.1
68,1.13
69,0.42
70,0.14
71,0.85
72,0.14
73,0.7
74,0.0
75,0.0
76,1.55
77,0.42
78,0.7
