dropArea,Percentage
1,0.07
2,0.03
3,0.33
4,0.12
5,0.28
6,1.85
7,2.46
8,34.1
9,0.01
10,0.04
11,0.01
12,0.02
13,0.01
14,0.05
15,0.03
16,0.14
17,0.01
18,0.0
19,0.02
20,0.02
21,0.1
22,0.72
23,0.09
24,3.01
25,0.04
26,0.03
27,0.12
28,14.01
29,0.11
30,0.1
31,0.39
32,34.78
33,3.1
34,0.26
35,0.19
36,0.02
37,0.01
38,0.07
39,0.05
40,0.02
41,0.32
42,0.02
43,0.03
44,0.01
45,0.01
46,0.02
47,0.01
48,0.0
49,0.01
50,0.01
51,0.01
52,0.0
53,0.0
54,0.0
55,0.0
56,0.44
57,0.01
58,0.02
59,0.03
60,0.13
61,0.05
62,0.01
63,0.01
64,0.01
65,0.01
66,0.0
67,0.01
68,0.03
69,0.01
70,0.02
71,0.02
72,0.0
73,0.01
74,0.0
75,0.0
76,1.7
77,0.22
