dropArea,Percentage
1,0.3
2,0.17
3,0.91
4,0.44
5,0.95
6,4.5
7,4.44
8,26.58
9,0.0
10,0.06
11,0.04
12,0.05
13,0.05
14,0.14
15,0.1
16,0.26
17,0.03
18,0.01
19,0.07
20,0.03
21,0.22
22,1.38
23,0.13
24,3.77
25,0.15
26,0.02
27,0.04
28,6.16
29,0.07
30,0.19
31,0.44
32,19.74
33,5.21
34,0.5
35,0.32
36,0.09
37,0.02
38,0.23
39,0.69
40,0.06
41,2.13
42,0.18
43,0.14
44,0.1
45,0.02
46,0.03
47,0.0
48,0.03
49,0.06
50,0.02
51,0.03
52,0.02
53,0.02
54,0.0
55,0.01
56,2.78
57,0.19
58,0.14
59,0.14
60,0.41
61,0.1
62,0.1
63,0.1
64,0.52
65,0.22
66,0.14
67,0.06
68,0.05
69,0.08
70,0.31
71,0.11
72,0.38
73,0.06
74,0.17
75,0.14
76,0.99
77,0.71
78,10.81
