pickupArea,Percentage
1,0.03
2,0.02
3,0.16
4,0.02
5,0.04
6,1.74
7,2.06
8,36.41
9,0.0
10,0.02
11,0.01
12,0.0
13,0.0
14,0.02
15,0.01
16,0.03
17,0.0
18,0.0
19,0.0
20,0.0
21,0.02
22,0.13
23,0.01
24,0.71
25,0.02
26,0.01
27,0.0
28,12.12
29,0.01
30,0.01
31,0.05
32,34.51
33,2.0
34,0.05
35,0.02
36,0.0
37,0.0
38,0.0
39,0.03
40,0.0
41,0.11
42,0.02
43,0.02
44,0.0
45,0.0
46,0.01
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,1.62
57,0.0
58,0.0
59,0.01
60,0.01
61,0.01
62,0.0
63,0.0
64,0.0
65,0.0
66,0.05
67,0.01
68,0.0
69,0.02
70,0.0
71,0.0
72,0.0
73,0.0
74,0.0
75,0.0
76,7.73
77,0.11
