pickupArea,Percentage
1,0.24
2,0.16
3,1.69
4,0.32
5,0.0
6,0.56
7,0.4
8,6.7
9,0.08
10,0.0
11,0.0
12,0.0
13,0.0
14,0.08
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.08
22,1.86
23,0.73
24,0.4
25,2.02
26,1.21
27,0.48
28,14.45
29,1.94
30,1.05
31,1.45
32,14.93
33,12.43
34,0.89
35,1.21
36,0.81
37,0.73
38,1.13
39,0.56
40,0.4
41,1.69
42,0.56
43,2.1
44,1.61
45,0.16
46,0.73
47,1.13
48,0.24
49,1.69
50,0.97
51,0.16
52,0.0
53,0.97
54,1.61
55,0.08
56,0.65
57,0.08
58,0.0
59,0.0
60,0.24
61,0.32
62,0.0
63,0.0
64,0.24
65,0.16
66,0.65
67,0.73
68,2.18
69,2.5
70,0.65
71,1.86
72,0.0
73,1.69
74,0.0
75,0.08
76,0.81
77,0.32
78,4.12
