dropArea,Percentage
1,0.07
2,0.14
3,0.68
4,0.17
5,0.38
6,1.06
7,1.03
8,13.47
9,0.0
10,0.14
11,0.1
12,0.03
13,0.03
14,0.17
15,0.03
16,0.21
17,0.0
18,0.0
19,0.27
20,0.03
21,0.34
22,1.06
23,0.24
24,1.78
25,0.21
26,0.34
27,0.34
28,11.87
29,0.34
30,0.75
31,2.36
32,11.73
33,10.6
34,3.66
35,3.8
36,1.4
37,0.34
38,1.06
39,0.96
40,0.41
41,1.68
42,0.58
43,1.13
44,0.55
45,0.03
46,0.34
47,0.0
48,0.21
49,1.92
50,0.24
51,0.1
52,0.07
53,0.0
54,0.07
55,0.0
56,1.33
57,0.03
58,0.21
59,0.51
60,3.35
61,0.72
62,0.21
63,1.74
64,0.27
65,0.1
66,0.24
67,1.3
68,1.06
69,0.79
70,0.0
71,0.82
72,0.1
73,0.24
74,0.0
75,0.21
76,4.04
77,0.55
78,3.66
