pickupArea,Percentage
1,0.0
2,1.1
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,10.99
9,0.0
10,0.0
11,0.0
12,0.0
13,0.0
14,0.0
15,0.0
16,1.1
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,1.1
24,0.0
25,0.0
26,0.0
27,0.0
28,14.29
29,0.0
30,0.0
31,0.0
32,26.37
33,1.1
34,1.1
35,1.1
36,1.1
37,0.0
38,1.1
39,1.1
40,0.0
41,3.3
42,0.0
43,0.0
44,1.1
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,0.0
56,16.48
57,0.0
58,0.0
59,1.1
60,0.0
61,1.1
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,1.1
68,1.1
69,0.0
70,1.1
71,2.2
72,0.0
73,3.3
74,0.0
75,0.0
76,6.59
77,0.0
